Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
Jun-93,188650.00,228279.00,NA,107500.00,NA,NA,NA,NA,94333.00,NA,111818.00,95767.00,NA,NA,NA,198428.00,NA,354081.00,NA,143333.00,95000.00,NA,195833.00,194285.00,NA,214806.00,170880.00,NA,140435.00,125600.00,NA,134076.00,180937.00,267021.00,108234.00,183831.00,306604.00,244589.00,247920.00,237209.00,NA,102727.00,NA,203731.00,117045.00,NA,NA,102381.00,NA,223450.00,NA,NA,143900.00,201843.00,NA,NA,NA,NA,238268.00,NA
Jul-93,190540.00,215408.00,NA,114210.00,NA,NA,NA,NA,102500.00,NA,110000.00,95294.00,NA,NA,NA,209132.00,NA,332291.00,NA,130000.00,92000.00,NA,218749.00,187143.00,NA,212721.00,169120.00,NA,143932.00,132000.00,NA,139249.00,176874.00,259052.00,115999.00,187469.00,296950.00,230487.00,256250.00,240686.00,NA,88999.00,NA,201235.00,115909.00,NA,NA,90000.00,NA,209600.00,NA,NA,141980.00,208238.00,NA,NA,NA,NA,233734.00,NA
Aug-93,189010.00,223888.00,NA,124762.00,NA,NA,NA,NA,98749.00,NA,107500.00,89848.00,NA,NA,NA,205319.00,NA,342727.00,NA,154999.00,95384.00,NA,189285.00,177332.00,NA,215264.00,182220.00,NA,140213.00,126500.00,NA,137130.00,179624.00,259052.00,105000.00,185600.00,304255.00,214666.00,250630.00,235606.00,NA,108888.00,NA,199564.00,118461.00,NA,NA,95499.00,NA,223630.00,NA,NA,147780.00,207132.00,NA,NA,NA,NA,233881.00,NA
Sep-93,186740.00,212005.00,NA,123600.00,NA,NA,NA,NA,101552.00,NA,110624.00,98946.00,NA,NA,NA,204656.00,NA,340196.00,NA,136249.00,97916.00,NA,209722.00,186250.00,NA,213516.00,176800.00,NA,137652.00,125000.00,NA,134545.00,173267.00,258019.00,111111.00,176543.00,315464.00,228775.00,247900.00,245454.00,NA,85000.00,NA,192941.00,115250.00,NA,NA,97940.00,NA,210490.00,NA,NA,147090.00,192039.00,NA,NA,NA,NA,229725.00,NA
Oct-93,185920.00,208918.00,NA,119473.00,NA,NA,NA,NA,100588.00,NA,121667.00,88408.00,NA,NA,NA,196762.00,NA,334782.00,NA,140000.00,100000.00,NA,180833.00,167500.00,NA,208687.00,168260.00,NA,135953.00,128000.00,NA,133723.00,181805.00,262500.00,115000.00,170397.00,314204.00,222326.00,242250.00,232692.00,NA,103333.00,NA,194561.00,114042.00,NA,NA,97999.00,NA,208400.00,NA,NA,141700.00,197835.00,NA,NA,NA,NA,228931.00,NA
Nov-93,184700.00,215714.00,NA,114166.00,NA,NA,NA,NA,100476.00,NA,114999.00,91400.00,NA,NA,NA,192945.00,NA,348000.00,NA,130000.00,97692.00,NA,200000.00,182500.00,NA,215247.00,166000.00,NA,138110.00,124900.00,NA,135904.00,174041.00,263983.00,114062.00,185670.00,296785.00,205673.00,248930.00,238513.00,NA,72500.00,NA,193333.00,114736.00,NA,NA,105200.00,NA,205170.00,NA,NA,147770.00,199675.00,NA,NA,NA,NA,242870.00,NA
Dec-93,184980.00,207994.00,NA,108888.00,NA,NA,NA,NA,101562.00,NA,108823.00,92812.00,NA,NA,NA,201134.00,NA,324166.00,NA,133636.00,103529.00,NA,198285.00,197999.00,NA,213688.00,165850.00,NA,134093.00,126000.00,NA,133278.00,175624.00,265384.00,113235.00,169843.00,296801.00,206951.00,249360.00,227128.00,NA,88499.00,NA,192909.00,111346.00,NA,NA,97058.00,NA,205590.00,NA,NA,146320.00,192623.00,NA,NA,NA,NA,230708.00,NA
Jan-94,183046.00,207822.00,NA,122143.00,NA,NA,NA,NA,121094.00,NA,118181.00,87954.00,NA,90000.00,NA,194086.00,NA,314815.00,NA,140000.00,92143.00,NA,222499.00,188888.00,NA,195031.00,173333.00,NA,132347.00,125000.00,NA,135973.00,175078.00,255435.00,113889.00,192359.00,320454.00,213708.00,245813.00,227083.00,NA,75000.00,148000.00,181739.00,109705.00,NA,NA,97999.00,NA,204880.00,NA,NA,143720.00,190229.00,NA,NA,NA,NA,231829.00,NA
Feb-94,182258.00,204389.00,NA,115999.00,NA,NA,NA,NA,106333.00,NA,102667.00,89523.00,NA,103750.00,NA,184741.00,NA,348333.00,NA,120000.00,84444.00,NA,214772.00,178420.00,NA,192535.00,157999.00,NA,136216.00,124000.00,NA,132112.00,176060.00,251136.00,104411.00,179425.00,291249.00,258159.00,249580.00,226351.00,NA,65000.00,137726.00,191667.00,113000.00,NA,NA,98333.00,NA,204330.00,NA,NA,143960.00,197937.00,NA,NA,NA,NA,234173.00,NA
Mar-94,185472.00,209117.00,NA,114705.00,NA,NA,NA,NA,102830.00,NA,113499.00,98636.00,NA,96999.00,NA,184207.00,NA,331147.00,NA,135555.00,91818.00,NA,218749.00,180000.00,NA,208442.00,162353.00,NA,129582.00,129700.00,NA,131102.00,178454.00,251705.00,111923.00,177504.00,333593.00,257794.00,259220.00,243023.00,NA,83750.00,158461.00,195961.00,115384.00,NA,NA,97222.00,NA,199150.00,NA,NA,145020.00,192554.00,NA,NA,NA,NA,241769.00,NA
Apr-94,186968.00,217890.00,NA,124545.00,NA,NA,NA,NA,101212.00,NA,111818.00,92708.00,NA,88499.00,NA,185304.00,NA,367241.00,NA,145555.00,91500.00,NA,204167.00,178332.00,NA,213069.00,167179.00,NA,129293.00,126500.00,NA,131908.00,178853.00,270289.00,109062.00,173301.00,316270.00,245572.00,262270.00,238124.00,NA,86249.00,139354.00,188888.00,109845.00,NA,NA,97812.00,NA,200640.00,NA,NA,145710.00,199477.00,NA,NA,NA,NA,241086.00,NA
May-94,185500.00,205494.00,NA,128125.00,NA,NA,NA,NA,99867.00,NA,111764.00,85972.00,NA,97856.00,NA,175208.00,NA,344029.00,NA,131999.00,89166.00,NA,195000.00,197142.00,NA,209323.00,160556.00,NA,130624.00,128750.00,NA,131709.00,179866.00,265086.00,102500.00,177536.00,308333.00,216772.00,253050.00,236931.00,NA,68333.00,146666.00,186666.00,110667.00,NA,NA,90714.00,NA,204815.00,NA,NA,148380.00,193374.00,NA,NA,NA,NA,236686.00,NA
Jun-94,189680.00,216705.00,NA,117499.00,NA,NA,NA,NA,109180.00,NA,112608.00,92750.00,NA,107500.00,NA,189800.00,NA,349074.00,NA,137142.00,110799.00,NA,198333.00,192857.00,NA,210071.00,177777.00,NA,132175.00,122000.00,NA,131600.00,176838.00,272260.00,111071.00,169736.00,318085.00,256697.00,268060.00,231818.00,NA,66999.00,156922.00,197872.00,105399.00,NA,NA,98666.00,NA,216071.00,NA,NA,152270.00,201008.00,NA,NA,NA,NA,250809.00,NA
Jul-94,188081.00,205912.00,NA,117894.00,NA,NA,NA,NA,95199.00,NA,106896.00,87187.00,NA,98333.00,NA,197166.00,NA,363114.00,NA,144286.00,95499.00,NA,223749.00,225000.00,NA,207867.00,171818.00,NA,134878.00,129000.00,NA,130625.00,178470.00,259804.00,107916.00,173023.00,323333.00,249799.00,248820.00,236538.00,NA,93333.00,163043.00,198038.00,110800.00,NA,NA,87272.00,NA,203817.00,NA,NA,140430.00,200413.00,NA,NA,NA,NA,242173.00,NA
Aug-94,185790.00,203947.00,NA,114799.00,NA,NA,NA,NA,96896.00,NA,116551.00,88124.00,NA,110000.00,NA,193129.00,NA,351492.00,NA,116999.00,93571.00,NA,230682.00,187272.00,NA,210148.00,171922.00,NA,130694.00,124000.00,NA,131896.00,172916.00,258189.00,106249.00,176838.00,324272.00,255153.00,257050.00,219499.00,NA,90000.00,NA,193000.00,113333.00,NA,NA,101333.00,NA,212709.00,NA,NA,142440.00,195997.00,NA,NA,NA,NA,238058.00,NA
Sep-94,185158.00,211482.00,NA,115499.00,NA,NA,NA,NA,96841.00,NA,113499.00,86499.00,NA,92500.00,NA,199793.00,NA,341509.00,NA,120000.00,92500.00,NA,202500.00,182222.00,NA,209062.00,170666.00,NA,134489.00,118000.00,NA,131985.00,174615.00,257954.00,108124.00,178343.00,325000.00,202161.00,257520.00,232547.00,NA,95000.00,148461.00,197391.00,112558.00,NA,NA,91500.00,NA,208173.00,NA,NA,144920.00,186491.00,NA,NA,NA,NA,242498.00,NA
Oct-94,181862.00,207390.00,NA,122000.00,NA,NA,NA,NA,105849.00,NA,108333.00,85000.00,NA,82500.00,NA,189198.00,NA,335294.00,NA,145000.00,95999.00,NA,210227.00,178332.00,NA,206926.00,155714.00,NA,130106.00,121000.00,NA,129642.00,170263.00,247856.00,95416.00,157890.00,317778.00,221588.00,248580.00,230085.00,NA,92500.00,143846.00,196666.00,110556.00,NA,NA,98333.00,NA,213617.00,NA,NA,143510.00,192449.00,NA,NA,NA,NA,235310.00,NA
Nov-94,180907.00,203550.00,NA,111249.00,NA,NA,NA,NA,100000.00,NA,111578.00,82692.00,NA,106666.00,NA,188980.00,NA,352777.00,NA,117499.00,100000.00,NA,190000.00,176666.00,NA,207002.00,155624.00,NA,131497.00,122000.00,NA,129680.00,169930.00,252419.00,104500.00,165551.00,333051.00,241203.00,245330.00,229032.00,NA,80000.00,151333.00,198444.00,105428.00,NA,NA,93333.00,NA,204234.00,NA,NA,142440.00,199013.00,NA,NA,NA,NA,237355.00,NA
Dec-94,177421.00,208654.00,NA,121818.00,NA,NA,NA,NA,99463.00,NA,109285.00,85576.00,NA,100000.00,NA,195359.00,NA,351041.00,NA,131999.00,97856.00,NA,238750.00,184000.00,NA,215705.00,162727.00,NA,129609.00,122000.00,NA,127655.00,171311.00,261734.00,107083.00,164904.00,322727.00,169939.00,249540.00,239953.00,NA,75000.00,157058.00,193958.00,106744.00,NA,NA,90000.00,NA,200647.00,NA,NA,140160.00,187202.00,NA,NA,NA,NA,235090.00,NA
Jan-95,177200.00,194528.00,NA,110000.00,NA,NA,NA,NA,95624.00,NA,118461.00,95000.00,NA,76666.00,NA,186714.00,NA,340384.00,NA,123333.00,90000.00,NA,214583.00,173999.00,NA,194868.00,168235.00,NA,131987.00,119750.00,NA,127287.00,170571.00,261666.00,115000.00,167228.00,295212.00,249085.00,238994.00,225962.00,NA,68333.00,154999.00,204268.00,106666.00,NA,NA,98999.00,NA,196666.00,NA,NA,139190.00,183853.00,NA,NA,NA,NA,229680.00,100500.00
Feb-95,172974.00,199258.00,NA,123333.00,NA,NA,NA,NA,91071.00,NA,112941.00,90333.00,NA,82000.00,NA,169600.00,NA,334091.00,NA,144000.00,101667.00,NA,230000.00,184000.00,NA,193072.00,157142.00,NA,124780.00,120000.00,NA,122112.00,173158.00,257692.00,107499.00,156266.00,299305.00,251785.00,255000.00,223683.00,NA,67499.00,141818.00,190769.00,107856.00,NA,NA,97499.00,NA,192273.00,NA,NA,135710.00,181443.00,NA,NA,NA,NA,233704.00,95000.00
Mar-95,175274.00,198888.00,NA,123333.00,NA,NA,NA,NA,98845.00,NA,122353.00,83500.00,NA,111999.00,NA,163147.00,NA,325641.00,NA,114444.00,86999.00,NA,215908.00,176666.00,NA,207615.00,163750.00,NA,120319.00,120000.00,NA,119210.00,172454.00,259375.00,96841.00,166540.00,326966.00,227045.00,246539.00,235000.00,NA,87499.00,141538.00,198157.00,105714.00,NA,NA,88333.00,NA,193541.00,NA,NA,137120.00,179944.00,NA,NA,NA,NA,233841.00,98500.00
Apr-95,176768.00,204610.00,NA,122000.00,NA,NA,NA,NA,100455.00,NA,107333.00,83182.00,NA,95000.00,NA,165889.00,NA,339473.00,NA,140000.00,92500.00,NA,210714.00,186666.00,NA,200782.00,151538.00,NA,126465.00,116775.00,NA,125321.00,167845.00,264796.00,109444.00,164415.00,310526.00,230359.00,248205.00,239655.00,NA,90000.00,142727.00,197499.00,106515.00,NA,NA,88499.00,NA,199614.00,NA,NA,139600.00,183516.00,NA,NA,NA,NA,235156.00,95000.00
May-95,176448.00,209335.00,NA,106428.00,NA,NA,NA,NA,95869.00,NA,104615.00,83788.00,NA,98333.00,NA,156469.00,NA,341176.00,NA,130000.00,90000.00,NA,204412.00,190000.00,NA,209993.00,165909.00,NA,119391.00,115000.00,NA,122566.00,167083.00,255102.00,101111.00,174975.00,317033.00,213331.00,248926.00,235606.00,NA,92500.00,148823.00,195365.00,107316.00,NA,NA,87856.00,NA,193965.00,NA,NA,140260.00,180956.00,NA,NA,NA,NA,238437.00,93750.00
Jun-95,180649.00,214090.00,NA,108571.00,NA,NA,NA,NA,103333.00,NA,119473.00,92500.00,NA,107777.00,NA,172655.00,NA,345967.00,NA,128000.00,94285.00,NA,203947.00,188888.00,NA,210229.00,173333.00,NA,123741.00,119990.00,NA,123474.00,174523.00,277403.00,101923.00,168185.00,315487.00,205561.00,268037.00,235625.00,NA,85000.00,146666.00,196111.00,114838.00,NA,NA,90000.00,NA,205424.00,NA,NA,141630.00,186685.00,NA,NA,NA,NA,249347.00,93000.00
Jul-95,180253.00,212316.00,NA,116922.00,NA,NA,NA,NA,102727.00,NA,112142.00,88199.00,NA,90000.00,NA,180077.00,NA,356122.00,NA,151999.00,96874.00,NA,210000.00,196666.00,NA,207634.00,169655.00,NA,125336.00,121000.00,NA,126603.00,175438.00,268055.00,108333.00,159512.00,338709.00,216707.00,256457.00,243548.00,NA,95000.00,136874.00,194687.00,112954.00,NA,NA,96153.00,NA,202521.00,NA,NA,138570.00,182658.00,NA,NA,NA,NA,246981.00,94450.00
Aug-95,182467.00,211904.00,NA,113529.00,NA,NA,NA,NA,103962.00,NA,114399.00,92173.00,NA,101429.00,NA,178717.00,NA,368548.00,NA,142857.00,103571.00,NA,217592.00,177499.00,NA,205658.00,167500.00,NA,124717.00,122000.00,NA,122569.00,174342.00,269186.00,105357.00,178820.00,329213.00,237064.00,265624.00,253205.00,NA,93333.00,142500.00,196599.00,109285.00,NA,NA,87187.00,NA,203214.00,NA,NA,136820.00,180109.00,NA,NA,NA,NA,250108.00,96000.00
Sep-95,180529.00,210893.00,NA,118888.00,NA,NA,NA,NA,94375.00,NA,118260.00,88213.00,NA,103333.00,NA,186901.00,NA,350000.00,NA,118749.00,96874.00,NA,222115.00,200000.00,NA,207355.00,163333.00,NA,122114.00,120000.00,NA,118898.00,172237.00,267222.00,100556.00,177127.00,330107.00,230432.00,261363.00,233721.00,NA,110000.00,143000.00,197999.00,106738.00,NA,NA,96666.00,NA,195423.00,NA,NA,138540.00,172604.00,NA,NA,NA,NA,242043.00,94000.00
Oct-95,175861.00,207414.00,NA,118076.00,NA,NA,NA,NA,97856.00,NA,114999.00,87031.00,NA,108333.00,NA,162525.00,NA,333673.00,NA,130909.00,96922.00,NA,200000.00,177856.00,NA,202791.00,155199.00,NA,122879.00,120000.00,NA,122836.00,169230.00,245634.00,107499.00,155261.00,320536.00,227919.00,254167.00,229348.00,NA,93333.00,143333.00,196922.00,110833.00,NA,NA,100000.00,NA,200000.00,NA,NA,132170.00,169335.00,NA,NA,NA,NA,239132.00,89000.00
Nov-95,176203.00,206743.00,NA,114615.00,NA,NA,NA,NA,96249.00,NA,126842.00,91364.00,NA,100000.00,NA,159524.00,NA,325000.00,NA,121111.00,84285.00,NA,198999.00,174999.00,NA,204003.00,160000.00,NA,125909.00,119000.00,NA,120603.00,175818.00,267262.00,106499.00,164823.00,314674.00,181842.00,261718.00,228571.00,NA,92500.00,138181.00,184883.00,110566.00,NA,NA,95769.00,NA,210970.00,NA,NA,136650.00,173620.00,NA,NA,NA,NA,242628.00,91500.00
Dec-95,175372.00,204362.00,NA,122222.00,NA,NA,NA,NA,94091.00,NA,107500.00,85869.00,NA,104000.00,NA,178186.00,NA,353658.00,NA,147500.00,91428.00,NA,197499.00,198332.00,NA,207967.00,161053.00,NA,120613.00,115000.00,NA,115688.00,167214.00,256522.00,97142.00,164037.00,301075.00,204425.00,253080.00,228773.00,NA,65000.00,136666.00,193750.00,113770.00,NA,NA,NA,NA,195892.00,NA,NA,133660.00,173505.00,NA,NA,NA,NA,230719.00,89900.00
Jan-96,174859.00,201739.00,NA,114210.00,NA,NA,NA,NA,92954.00,NA,104000.00,86388.00,NA,95000.00,NA,175746.00,NA,333333.00,NA,123333.00,89090.00,NA,212500.00,185000.00,NA,198007.00,156190.00,NA,123441.00,111950.00,NA,116395.00,174750.00,270833.00,100833.00,177086.00,322656.00,245764.00,254942.00,244999.00,NA,68749.00,143750.00,189564.00,123333.00,NA,NA,NA,NA,208908.00,NA,NA,135204.00,171100.00,NA,NA,NA,NA,234300.00,87500.00
Feb-96,170860.00,205250.00,NA,114210.00,NA,NA,NA,NA,93823.00,NA,112499.00,86458.00,NA,83000.00,NA,163158.00,NA,340322.00,NA,123333.00,100000.00,NA,223749.00,170000.00,NA,202138.00,165555.00,NA,114367.00,111000.00,NA,118823.00,174215.00,263281.00,100714.00,150505.00,300000.00,231069.00,248676.00,243152.00,NA,123333.00,141500.00,201219.00,112161.00,NA,NA,NA,NA,200240.00,NA,NA,134760.00,171888.00,NA,NA,NA,NA,236323.00,91000.00
Mar-96,175975.00,208046.00,NA,118234.00,NA,NA,NA,NA,96071.00,NA,110999.00,93823.00,NA,110000.00,NA,161760.00,NA,361538.00,NA,118999.00,85384.00,NA,212500.00,180000.00,NA,200987.00,157916.00,NA,114996.00,117000.00,NA,116808.00,172676.00,266279.00,95909.00,164792.00,323762.00,211290.00,268156.00,241304.00,NA,90000.00,137499.00,198386.00,115370.00,NA,NA,NA,NA,201380.00,NA,NA,133760.00,169825.00,NA,NA,NA,NA,243036.00,90000.00
Apr-96,178536.00,210130.00,NA,111363.00,NA,NA,NA,NA,96944.00,NA,105333.00,90455.00,NA,90000.00,NA,162025.00,NA,368749.00,NA,133999.00,88499.00,NA,218749.00,171538.00,NA,210447.00,167500.00,NA,117551.00,117000.00,NA,119632.00,170061.00,284848.00,94500.00,167885.00,329060.00,205813.00,266319.00,222760.00,NA,105000.00,137618.00,184528.00,113871.00,NA,NA,NA,NA,208639.00,NA,NA,134980.00,173485.00,NA,NA,NA,NA,242764.00,89999.00
May-96,179095.00,213709.00,NA,115861.00,NA,NA,NA,NA,92258.00,NA,109473.00,91250.00,NA,102857.00,NA,154313.00,NA,376414.00,NA,145000.00,97499.00,NA,225000.00,175293.00,NA,216546.00,163043.00,NA,118500.00,118000.00,NA,115144.00,172048.00,281122.00,97727.00,169064.00,333620.00,238717.00,275814.00,238793.00,NA,91667.00,134193.00,190000.00,120000.00,NA,NA,NA,NA,217974.00,NA,NA,135710.00,171022.00,NA,NA,NA,NA,253801.00,89900.00
Jun-96,181191.00,213414.00,NA,118749.00,NA,NA,NA,NA,96481.00,NA,111666.00,91000.00,NA,102857.00,NA,172152.00,NA,390322.00,NA,135454.00,92000.00,NA,231250.00,173333.00,NA,216249.00,168400.00,NA,124034.00,115000.00,NA,120504.00,178597.00,275000.00,93750.00,179877.00,339097.00,242167.00,279942.00,243867.00,NA,103333.00,137618.00,188333.00,113417.00,NA,NA,NA,NA,206198.00,NA,NA,134300.00,180232.00,NA,NA,NA,NA,255589.00,89525.00
Jul-96,182416.00,222612.00,NA,126111.00,NA,NA,NA,NA,96406.00,NA,114736.00,92083.00,NA,87499.00,NA,174329.00,NA,377026.00,NA,134444.00,104615.00,NA,235344.00,225000.00,NA,205538.00,160909.00,NA,120010.00,117950.00,NA,114210.00,180000.00,270339.00,95312.00,177634.00,350000.00,226213.00,290932.00,238636.00,NA,80000.00,149583.00,185714.00,114386.00,NA,NA,NA,NA,204927.00,NA,NA,133540.00,173301.00,NA,NA,NA,NA,260973.00,88000.00
Aug-96,180825.00,218452.00,NA,119499.00,NA,NA,NA,NA,92143.00,NA,107500.00,91579.00,NA,94166.00,NA,174590.00,NA,360605.00,NA,130000.00,96249.00,NA,228030.00,192222.00,NA,212797.00,164762.00,NA,122335.00,115000.00,NA,116339.00,175168.00,271428.00,111250.00,177581.00,347482.00,234684.00,275146.00,245981.00,NA,87499.00,137646.00,185454.00,119820.00,NA,NA,NA,NA,209859.00,NA,NA,131820.00,172874.00,NA,NA,NA,NA,251066.00,89900.00
Sep-96,179740.00,218251.00,NA,120000.00,NA,NA,NA,NA,97499.00,NA,110416.00,84558.00,NA,87499.00,NA,191264.00,NA,354651.00,NA,140000.00,87142.00,NA,205435.00,201471.00,NA,215228.00,151249.00,NA,123204.00,115000.00,NA,109382.00,172893.00,272857.00,111250.00,167226.00,333898.00,220661.00,271318.00,245212.00,NA,113333.00,123182.00,190798.00,109364.00,NA,NA,NA,NA,195580.00,NA,NA,131200.00,169586.00,NA,NA,NA,NA,248322.00,89900.00
Oct-96,174454.00,220375.00,NA,115428.00,NA,NA,NA,NA,90909.00,NA,106521.00,91667.00,NA,83750.00,NA,167848.00,NA,355172.00,NA,135454.00,83333.00,NA,243181.00,180000.00,NA,207656.00,165833.00,NA,116999.00,115000.00,NA,108084.00,172601.00,255102.00,95000.00,170397.00,339899.00,223804.00,275510.00,245918.00,NA,80000.00,132666.00,185434.00,115000.00,NA,NA,NA,NA,203545.00,NA,NA,132670.00,167156.00,NA,NA,NA,NA,246513.00,86875.00
Nov-96,175495.00,216186.00,NA,119166.00,NA,NA,NA,NA,96911.00,NA,110000.00,91304.00,NA,114999.00,NA,161823.00,NA,363953.00,NA,133749.00,89166.00,NA,221249.00,182000.00,NA,211769.00,158181.00,NA,121391.00,110230.00,NA,110988.00,181800.00,270833.00,106111.00,154725.00,337912.00,215027.00,281801.00,234302.00,NA,92500.00,135714.00,181316.00,117618.00,NA,NA,NA,NA,198280.00,NA,NA,132440.00,170945.00,NA,NA,NA,NA,251422.00,89975.00
Dec-96,171940.00,211695.00,NA,113124.00,NA,NA,NA,NA,92424.00,NA,109411.00,85681.00,NA,95000.00,NA,167550.00,NA,359183.00,NA,133333.00,98571.00,NA,229167.00,178888.00,NA,217044.00,166521.00,NA,119396.00,110000.00,NA,108571.00,171074.00,276171.00,NA,159654.00,330000.00,209758.00,281207.00,238414.00,NA,100000.00,128666.00,174722.00,113939.00,NA,NA,NA,NA,206274.00,NA,NA,126860.00,163913.00,NA,NA,NA,NA,242082.00,85950.00
Jan-97,175625.00,213461.00,NA,127500.00,NA,NA,NA,NA,91053.00,NA,114545.00,93928.00,NA,92000.00,NA,170223.00,NA,358163.00,NA,137999.00,86428.00,NA,251786.00,194999.00,NA,205510.00,173333.00,NA,115047.00,113000.00,NA,109569.00,176470.00,262778.00,88076.00,178571.00,332203.00,234501.00,283654.00,259375.00,108125.00,95000.00,130000.00,187674.00,114594.00,NA,NA,NA,NA,212804.00,NA,NA,131060.00,163596.00,241000.00,NA,NA,NA,248804.00,85750.00
Feb-97,167790.00,206818.00,NA,120000.00,NA,NA,NA,NA,96199.00,NA,105000.00,91053.00,NA,95000.00,NA,158193.00,NA,320000.00,NA,125000.00,95999.00,NA,232291.00,170000.00,NA,202300.00,149000.00,NA,117887.00,111090.00,NA,108333.00,170187.00,271052.00,100455.00,163333.00,333606.00,241427.00,283333.00,241891.00,112499.00,95000.00,123333.00,186799.00,115102.00,NA,NA,NA,NA,198378.00,NA,NA,127670.00,166902.00,175000.00,NA,NA,NA,247709.00,84900.00
Mar-97,177735.00,207143.00,NA,110000.00,NA,NA,NA,NA,98599.00,NA,109285.00,87068.00,NA,93333.00,NA,157992.00,NA,376470.00,NA,153333.00,93750.00,NA,223809.00,186250.00,NA,216160.00,153928.00,NA,114835.00,117000.00,NA,113900.00,180370.00,281632.00,102857.00,185625.00,341579.00,233532.00,292024.00,254878.00,104000.00,75000.00,130624.00,186190.00,114902.00,NA,NA,NA,NA,200893.00,NA,NA,133940.00,167593.00,188000.00,NA,NA,NA,254108.00,80000.00
Apr-97,181218.00,230023.00,NA,110454.00,NA,NA,NA,NA,90517.00,NA,116874.00,87419.00,NA,117999.00,NA,159912.00,NA,384425.00,NA,140000.00,93000.00,NA,268333.00,203947.00,NA,218105.00,164815.00,NA,114845.00,110000.00,NA,116708.00,178838.00,280208.00,94166.00,172857.00,357657.00,266454.00,315517.00,252857.00,114571.00,126666.00,131499.00,199428.00,113676.00,NA,NA,NA,NA,214393.00,NA,NA,138460.00,172411.00,197500.00,NA,NA,NA,262660.00,87000.00
May-97,185010.00,230387.00,NA,109130.00,NA,NA,NA,NA,91154.00,NA,127692.00,84545.00,NA,123333.00,NA,156131.00,NA,403509.00,NA,131999.00,87142.00,NA,223809.00,228947.00,NA,226618.00,164762.00,NA,120155.00,116000.00,NA,116823.00,185512.00,284648.00,102727.00,175861.00,341579.00,251037.00,292024.00,254878.00,112222.00,85000.00,139564.00,198048.00,121667.00,NA,NA,NA,NA,214568.00,NA,NA,134990.00,175782.00,176250.00,NA,NA,NA,263428.00,88000.00
Jun-97,188801.00,231725.00,NA,115789.00,NA,NA,NA,NA,96428.00,NA,115999.00,93695.00,NA,89166.00,NA,173522.00,NA,384166.00,NA,151428.00,85624.00,NA,252000.00,201923.00,NA,231864.00,172580.00,NA,122662.00,120000.00,NA,114880.00,186214.00,285999.00,92083.00,177812.00,395917.00,225837.00,318801.00,265789.00,108518.00,110000.00,134605.00,196136.00,114590.00,NA,NA,NA,NA,229167.00,NA,NA,138870.00,182862.00,202500.00,NA,NA,NA,275816.00,85000.00
Jul-97,190625.00,240294.00,NA,122692.00,NA,NA,NA,NA,103000.00,NA,124500.00,95000.00,NA,94166.00,NA,176878.00,NA,380898.00,NA,134444.00,98749.00,NA,237500.00,199230.00,NA,222762.00,175516.00,NA,125145.00,122500.00,NA,112571.00,192201.00,295672.00,92500.00,195599.00,398514.00,279730.00,326587.00,278773.00,108461.00,86666.00,138860.00,204611.00,117026.00,NA,NA,NA,NA,222891.00,NA,NA,137660.00,178310.00,212000.00,NA,NA,NA,281022.00,85450.00
Aug-97,191856.00,234529.00,NA,120556.00,NA,NA,NA,NA,100317.00,NA,116110.00,96666.00,NA,89374.00,NA,181888.00,NA,378915.00,NA,136249.00,99090.00,NA,277083.00,211666.00,NA,229421.00,171785.00,NA,126744.00,117000.00,NA,109705.00,193243.00,315942.00,107727.00,185000.00,395412.00,269471.00,329303.00,268292.00,114117.00,82500.00,137646.00,192553.00,125531.00,NA,NA,NA,NA,228859.00,NA,NA,140670.00,177827.00,199450.00,NA,NA,NA,279090.00,86000.00
Sep-97,191600.00,234023.00,NA,113999.00,NA,NA,NA,NA,103095.00,NA,120500.00,91087.00,NA,103000.00,NA,192235.00,NA,383087.00,NA,151111.00,91000.00,NA,245370.00,208333.00,NA,230404.00,170000.00,NA,132009.00,115950.00,NA,109792.00,186066.00,305634.00,94333.00,202564.00,384374.00,276694.00,327947.00,285256.00,109062.00,73333.00,141481.00,195645.00,111500.00,NA,NA,NA,NA,227362.00,NA,NA,152150.00,173588.00,217900.00,NA,NA,NA,276504.00,89000.00
Oct-97,189283.00,239244.00,NA,115651.00,NA,NA,NA,NA,97833.00,NA,116521.00,85303.00,NA,80833.00,NA,178860.00,NA,395521.00,NA,134166.00,93333.00,NA,272058.00,177646.00,NA,229978.00,169333.00,NA,127317.00,114000.00,NA,110865.00,186060.00,293283.00,99411.00,182174.00,377458.00,274414.00,330678.00,264285.00,101667.00,100000.00,138643.00,194444.00,116406.00,NA,NA,NA,NA,220112.00,NA,NA,142680.00,178015.00,175000.00,NA,NA,NA,278682.00,89900.00
